  2.14045E-03,  2.16201E-03,  2.18317E-03,  2.20391E-03,  2.22424E-03,  2.24417E-03,  2.26375E-03,  2.28301E-03,  2.30203E-03,  2.32088E-03,  2.33970E-03,  2.35860E-03,  2.37776E-03,  2.39736E-03,  2.41762E-03,  2.43878E-03,  2.46111E-03,  2.48488E-03,  2.51040E-03,  2.53797E-03,  2.56788E-03,  2.60043E-03,  2.63587E-03,  2.67442E-03,  2.71623E-03,  2.76137E-03,  2.80982E-03,  2.86142E-03,  2.91588E-03,  2.97275E-03,  3.03139E-03,  3.09097E-03,  3.15047E-03,  3.20866E-03,  3.26412E-03,  3.31524E-03,  3.36028E-03,  3.39737E-03,  3.42457E-03,  3.43992E-03,  3.44150E-03,  3.42752E-03,  3.39633E-03,  3.34653E-03,  3.27700E-03,  3.18695E-03,  3.07596E-03,  2.94400E-03,  2.79140E-03,  2.61890E-03,  2.42754E-03,  2.21870E-03,  1.99402E-03,  1.75535E-03,  1.50467E-03,  1.24409E-03,  9.75739E-04,  7.01771E-04,  4.24279E-04,  1.45283E-04, -1.33306E-04, -4.09703E-04, -6.82270E-04, -9.49523E-04, -1.21014E-03, -1.46295E-03, -1.70695E-03, -1.94130E-03, -2.16529E-03, -2.37836E-03, -2.58009E-03, -2.77016E-03, -2.94838E-03, -3.11465E-03, -3.26899E-03, -3.41146E-03, -3.54224E-03, -3.66153E-03, -3.76961E-03, -3.86680E-03, -3.95346E-03, -4.02999E-03, -4.09681E-03, -4.15434E-03, -4.20304E-03, -4.24336E-03, -4.27577E-03, -4.30073E-03, -4.31868E-03, -4.33009E-03, -4.33539E-03, -4.33501E-03,
  2.21966E-03,  2.24317E-03,  2.26625E-03,  2.28889E-03,  2.31108E-03,  2.33284E-03,  2.35420E-03,  2.37520E-03,  2.39592E-03,  2.41644E-03,  2.43689E-03,  2.45742E-03,  2.47821E-03,  2.49948E-03,  2.52148E-03,  2.54449E-03,  2.56883E-03,  2.59482E-03,  2.62285E-03,  2.65328E-03,  2.68649E-03,  2.72287E-03,  2.76276E-03,  2.80648E-03,  2.85426E-03,  2.90627E-03,  2.96256E-03,  3.02304E-03,  3.08746E-03,  3.15537E-03,  3.22613E-03,  3.29884E-03,  3.37238E-03,  3.44537E-03,  3.51617E-03,  3.58294E-03,  3.64362E-03,  3.69601E-03,  3.73778E-03,  3.76658E-03,  3.78010E-03,  3.77613E-03,  3.75266E-03,  3.70798E-03,  3.64070E-03,  3.54985E-03,  3.43490E-03,  3.29578E-03,  3.13290E-03,  2.94713E-03,  2.73975E-03,  2.51241E-03,  2.26707E-03,  2.00591E-03,  1.73132E-03,  1.44577E-03,  1.15174E-03,  8.51749E-04,  5.48198E-04,  2.43400E-04, -6.04772E-05, -3.61430E-04, -6.57633E-04, -9.47450E-04, -1.22944E-03, -1.50234E-03, -1.76508E-03, -2.01678E-03, -2.25671E-03, -2.48430E-03, -2.69915E-03, -2.90096E-03, -3.08959E-03, -3.26498E-03, -3.42718E-03, -3.57635E-03, -3.71269E-03, -3.83651E-03, -3.94812E-03, -4.04794E-03, -4.13639E-03, -4.21393E-03, -4.28105E-03, -4.33824E-03, -4.38603E-03, -4.42492E-03, -4.45545E-03, -4.47811E-03, -4.49343E-03, -4.50189E-03, -4.50399E-03, -4.50019E-03,
  2.30218E-03,  2.32779E-03,  2.35295E-03,  2.37763E-03,  2.40182E-03,  2.42553E-03,  2.44878E-03,  2.47161E-03,  2.49410E-03,  2.51635E-03,  2.53848E-03,  2.56065E-03,  2.58308E-03,  2.60599E-03,  2.62968E-03,  2.65447E-03,  2.68074E-03,  2.70887E-03,  2.73933E-03,  2.77256E-03,  2.80905E-03,  2.84928E-03,  2.89371E-03,  2.94278E-03,  2.99683E-03,  3.05616E-03,  3.12091E-03,  3.19109E-03,  3.26651E-03,  3.34677E-03,  3.43120E-03,  3.51887E-03,  3.60854E-03,  3.69868E-03,  3.78742E-03,  3.87263E-03,  3.95189E-03,  4.02258E-03,  4.08193E-03,  4.12711E-03,  4.15528E-03,  4.16377E-03,  4.15011E-03,  4.11217E-03,  4.04825E-03,  3.95712E-03,  3.83814E-03,  3.69120E-03,  3.51681E-03,  3.31602E-03,  3.09037E-03,  2.84188E-03,  2.57289E-03,  2.28605E-03,  1.98418E-03,  1.67019E-03,  1.34703E-03,  1.01759E-03,  6.84671E-04,  3.50906E-04,  1.87523E-05, -3.09541E-04, -6.31949E-04, -9.46674E-04, -1.25215E-03, -1.54702E-03, -1.83017E-03, -2.10066E-03, -2.35777E-03, -2.60093E-03, -2.82976E-03, -3.04402E-03, -3.24358E-03, -3.42848E-03, -3.59882E-03, -3.75482E-03, -3.89677E-03, -4.02505E-03, -4.14006E-03, -4.24230E-03, -4.33226E-03, -4.41049E-03, -4.47754E-03, -4.53400E-03, -4.58045E-03, -4.61747E-03, -4.64565E-03, -4.66555E-03, -4.67776E-03, -4.68281E-03, -4.68123E-03, -4.67355E-03,
  2.38822E-03,  2.41611E-03,  2.44350E-03,  2.47038E-03,  2.49672E-03,  2.52252E-03,  2.54779E-03,  2.57257E-03,  2.59693E-03,  2.62097E-03,  2.64482E-03,  2.66865E-03,  2.69269E-03,  2.71720E-03,  2.74251E-03,  2.76899E-03,  2.79706E-03,  2.82721E-03,  2.85996E-03,  2.89587E-03,  2.93553E-03,  2.97956E-03,  3.02855E-03,  3.08308E-03,  3.14366E-03,  3.21071E-03,  3.28452E-03,  3.36523E-03,  3.45275E-03,  3.54673E-03,  3.64654E-03,  3.75121E-03,  3.85941E-03,  3.96941E-03,  4.07912E-03,  4.18605E-03,  4.28737E-03,  4.37998E-03,  4.46055E-03,  4.52563E-03,  4.57181E-03,  4.59577E-03,  4.59448E-03,  4.56530E-03,  4.50611E-03,  4.41539E-03,  4.29232E-03,  4.13680E-03,  3.94941E-03,  3.73146E-03,  3.48486E-03,  3.21204E-03,  2.91587E-03,  2.59952E-03,  2.26638E-03,  1.91991E-03,  1.56357E-03,  1.20074E-03,  8.34649E-04,  4.68308E-04,  1.04498E-04, -2.54266E-04, -6.05742E-04, -9.47965E-04, -1.27924E-03, -1.59814E-03, -1.90349E-03, -2.19432E-03, -2.46992E-03, -2.72975E-03, -2.97345E-03, -3.20084E-03, -3.41187E-03, -3.60663E-03, -3.78533E-03, -3.94826E-03, -4.09580E-03, -4.22842E-03, -4.34664E-03, -4.45101E-03, -4.54215E-03, -4.62067E-03, -4.68723E-03, -4.74248E-03, -4.78710E-03, -4.82173E-03, -4.84704E-03, -4.86366E-03, -4.87222E-03, -4.87333E-03, -4.86757E-03, -4.85549E-03,
  2.47800E-03,  2.50835E-03,  2.53818E-03,  2.56744E-03,  2.59611E-03,  2.62416E-03,  2.65160E-03,  2.67846E-03,  2.70479E-03,  2.73070E-03,  2.75631E-03,  2.78182E-03,  2.80745E-03,  2.83350E-03,  2.86033E-03,  2.88836E-03,  2.91808E-03,  2.95005E-03,  2.98489E-03,  3.02327E-03,  3.06592E-03,  3.11360E-03,  3.16707E-03,  3.22708E-03,  3.29433E-03,  3.36943E-03,  3.45286E-03,  3.54492E-03,  3.64566E-03,  3.75485E-03,  3.87190E-03,  3.99585E-03,  4.12527E-03,  4.25827E-03,  4.39246E-03,  4.52498E-03,  4.65252E-03,  4.77138E-03,  4.87756E-03,  4.96688E-03,  5.03516E-03,  5.07831E-03,  5.09257E-03,  5.07466E-03,  5.02192E-03,  4.93249E-03,  4.80531E-03,  4.64025E-03,  4.43808E-03,  4.20039E-03,  3.92956E-03,  3.62858E-03,  3.30097E-03,  2.95056E-03,  2.58143E-03,  2.19771E-03,  1.80348E-03,  1.40269E-03,  9.99058E-04,  5.96029E-04,  1.96742E-04, -1.96000E-04, -5.79728E-04, -9.52308E-04, -1.31193E-03, -1.65708E-03, -1.98654E-03, -2.29937E-03, -2.59483E-03, -2.87245E-03, -3.13192E-03, -3.37314E-03, -3.59614E-03, -3.80110E-03, -3.98832E-03, -4.15821E-03, -4.31126E-03, -4.44804E-03, -4.56917E-03, -4.67533E-03, -4.76721E-03, -4.84555E-03, -4.91110E-03, -4.96460E-03, -5.00681E-03, -5.03847E-03, -5.06032E-03, -5.07306E-03, -5.07739E-03, -5.07397E-03, -5.06344E-03, -5.04642E-03,
  2.57173E-03,  2.60477E-03,  2.63725E-03,  2.66912E-03,  2.70031E-03,  2.73081E-03,  2.76060E-03,  2.78968E-03,  2.81812E-03,  2.84600E-03,  2.87344E-03,  2.90064E-03,  2.92784E-03,  2.95536E-03,  2.98359E-03,  3.01300E-03,  3.04415E-03,  3.07768E-03,  3.11431E-03,  3.15486E-03,  3.20021E-03,  3.25127E-03,  3.30901E-03,  3.37439E-03,  3.44835E-03,  3.53173E-03,  3.62525E-03,  3.72942E-03,  3.84451E-03,  3.97045E-03,  4.10676E-03,  4.25250E-03,  4.40619E-03,  4.56575E-03,  4.72852E-03,  4.89120E-03,  5.04990E-03,  5.20022E-03,  5.33736E-03,  5.45622E-03,  5.55164E-03,  5.61858E-03,  5.65235E-03,  5.64885E-03,  5.60476E-03,  5.51770E-03,  5.38639E-03,  5.21066E-03,  4.99150E-03,  4.73091E-03,  4.43186E-03,  4.09808E-03,  3.73388E-03,  3.34396E-03,  2.93324E-03,  2.50664E-03,  2.06901E-03,  1.62495E-03,  1.17876E-03,  7.34360E-04,  2.95281E-04, -1.35363E-04, -5.54873E-04, -9.60949E-04, -1.35167E-03, -1.72547E-03, -2.08111E-03, -2.41765E-03, -2.73442E-03, -3.03098E-03, -3.30713E-03, -3.56285E-03, -3.79828E-03, -4.01371E-03, -4.20957E-03, -4.38639E-03, -4.54478E-03, -4.68544E-03, -4.80911E-03, -4.91659E-03, -5.00870E-03, -5.08630E-03, -5.15022E-03, -5.20133E-03, -5.24049E-03, -5.26851E-03, -5.28622E-03, -5.29441E-03, -5.29384E-03, -5.28524E-03, -5.26932E-03, -5.24673E-03,
  2.66968E-03,  2.70566E-03,  2.74104E-03,  2.77575E-03,  2.80972E-03,  2.84289E-03,  2.87523E-03,  2.90673E-03,  2.93743E-03,  2.96739E-03,  2.99674E-03,  3.02567E-03,  3.05441E-03,  3.08332E-03,  3.11280E-03,  3.14338E-03,  3.17569E-03,  3.21045E-03,  3.24850E-03,  3.29081E-03,  3.33841E-03,  3.39243E-03,  3.45408E-03,  3.52456E-03,  3.60509E-03,  3.69682E-03,  3.80075E-03,  3.91772E-03,  4.04826E-03,  4.19253E-03,  4.35023E-03,  4.52052E-03,  4.70188E-03,  4.89210E-03,  5.08820E-03,  5.28640E-03,  5.48217E-03,  5.67025E-03,  5.84484E-03,  5.99974E-03,  6.12855E-03,  6.22501E-03,  6.28325E-03,  6.29811E-03,  6.26539E-03,  6.18210E-03,  6.04664E-03,  5.85884E-03,  5.61995E-03,  5.33255E-03,  5.00037E-03,  4.62810E-03,  4.22108E-03,  3.78509E-03,  3.32607E-03,  2.84996E-03,  2.36248E-03,  1.86900E-03,  1.37449E-03,  8.83391E-04,  3.99666E-04, -7.32561E-05, -5.32447E-04, -9.75454E-04, -1.40027E-03, -1.80529E-03, -2.18928E-03, -2.55136E-03, -2.89090E-03, -3.20758E-03, -3.50130E-03, -3.77215E-03, -4.02042E-03, -4.24653E-03, -4.45105E-03, -4.63467E-03, -4.79813E-03, -4.94228E-03, -5.06801E-03, -5.17626E-03, -5.26798E-03, -5.34415E-03, -5.40574E-03, -5.45372E-03, -5.48906E-03, -5.51268E-03, -5.52550E-03, -5.52838E-03, -5.52218E-03, -5.50768E-03, -5.48566E-03, -5.45683E-03,
  2.77211E-03,  2.81131E-03,  2.84988E-03,  2.88772E-03,  2.92473E-03,  2.96084E-03,  2.99599E-03,  3.03014E-03,  3.06329E-03,  3.09549E-03,  3.12686E-03,  3.15756E-03,  3.18784E-03,  3.21804E-03,  3.24861E-03,  3.28012E-03,  3.31324E-03,  3.34882E-03,  3.38781E-03,  3.43132E-03,  3.48059E-03,  3.53698E-03,  3.60196E-03,  3.67705E-03,  3.76380E-03,  3.86373E-03,  3.97823E-03,  4.10851E-03,  4.25548E-03,  4.41965E-03,  4.60097E-03,  4.79877E-03,  5.01161E-03,  5.23714E-03,  5.47207E-03,  5.71212E-03,  5.95198E-03,  6.18542E-03,  6.40541E-03,  6.60434E-03,  6.77430E-03,  6.90745E-03,  6.99639E-03,  7.03458E-03,  7.01669E-03,  6.93895E-03,  6.79933E-03,  6.59766E-03,  6.33561E-03,  6.01651E-03,  5.64513E-03,  5.22738E-03,  4.76993E-03,  4.27992E-03,  3.76461E-03,  3.23112E-03,  2.68622E-03,  2.13621E-03,  1.58676E-03,  1.04294E-03,  5.09117E-04, -1.09423E-05, -5.14099E-04, -9.97773E-04, -1.45990E-03, -1.89888E-03, -2.31352E-03, -2.70300E-03, -3.06683E-03, -3.40479E-03, -3.71693E-03, -4.00350E-03, -4.26494E-03, -4.50184E-03, -4.71496E-03, -4.90512E-03, -5.07327E-03, -5.22041E-03, -5.34759E-03, -5.45592E-03, -5.54649E-03, -5.62043E-03, -5.67886E-03, -5.72286E-03, -5.75352E-03, -5.77188E-03, -5.77894E-03, -5.77568E-03, -5.76302E-03, -5.74183E-03, -5.71294E-03, -5.67713E-03,
  2.87928E-03,  2.92203E-03,  2.96412E-03,  3.00543E-03,  3.04582E-03,  3.08519E-03,  3.12344E-03,  3.16050E-03,  3.19635E-03,  3.23100E-03,  3.26453E-03,  3.29708E-03,  3.32890E-03,  3.36032E-03,  3.39180E-03,  3.42395E-03,  3.45751E-03,  3.49340E-03,  3.53272E-03,  3.57674E-03,  3.62690E-03,  3.68485E-03,  3.75234E-03,  3.83127E-03,  3.92360E-03,  4.03129E-03,  4.15622E-03,  4.30010E-03,  4.46432E-03,  4.64985E-03,  4.85705E-03,  5.08554E-03,  5.33401E-03,  5.60009E-03,  5.88021E-03,  6.16952E-03,  6.46187E-03,  6.74986E-03,  7.02496E-03,  7.27783E-03,  7.49863E-03,  7.67747E-03,  7.80498E-03,  7.87280E-03,  7.87414E-03,  7.80417E-03,  7.66035E-03,  7.44255E-03,  7.15299E-03,  6.79603E-03,  6.37784E-03,  5.90593E-03,  5.38874E-03,  4.83509E-03,  4.25388E-03,  3.65368E-03,  3.04252E-03,  2.42773E-03,  1.81580E-03,  1.21242E-03,  6.22425E-04,  4.98632E-05, -5.01938E-04, -1.03031E-03, -1.53319E-03, -2.00901E-03, -2.45668E-03, -2.87550E-03, -3.26512E-03, -3.62551E-03, -3.95687E-03, -4.25966E-03, -4.53450E-03, -4.78220E-03, -5.00369E-03, -5.20003E-03, -5.37233E-03, -5.52181E-03, -5.64969E-03, -5.75726E-03, -5.84579E-03, -5.91657E-03, -5.97086E-03, -6.00990E-03, -6.03490E-03, -6.04701E-03, -6.04736E-03, -6.03702E-03, -6.01698E-03, -5.98822E-03, -5.95161E-03, -5.90802E-03,
  2.99150E-03,  3.03817E-03,  3.08416E-03,  3.12931E-03,  3.17346E-03,  3.21647E-03,  3.25819E-03,  3.29851E-03,  3.33737E-03,  3.37472E-03,  3.41061E-03,  3.44514E-03,  3.47854E-03,  3.51111E-03,  3.54332E-03,  3.57580E-03,  3.60935E-03,  3.64496E-03,  3.68388E-03,  3.72753E-03,  3.77761E-03,  3.83603E-03,  3.90493E-03,  3.98660E-03,  4.08351E-03,  4.19814E-03,  4.33300E-03,  4.49040E-03,  4.67239E-03,  4.88056E-03,  5.11583E-03,  5.37828E-03,  5.66689E-03,  5.97938E-03,  6.31196E-03,  6.65922E-03,  7.01407E-03,  7.36771E-03,  7.70985E-03,  8.02895E-03,  8.31271E-03,  8.54862E-03,  8.72470E-03,  8.83021E-03,  8.85638E-03,  8.79702E-03,  8.64891E-03,  8.41200E-03,  8.08933E-03,  7.68668E-03,  7.21210E-03,  6.67525E-03,  6.08680E-03,  5.45781E-03,  4.79916E-03,  4.12120E-03,  3.43344E-03,  2.74436E-03,  2.06136E-03,  1.39076E-03,  7.37831E-04,  1.06882E-04, -4.98635E-04, -1.07603E-03, -1.62330E-03, -2.13897E-03, -2.62212E-03, -3.07223E-03, -3.48914E-03, -3.87302E-03, -4.22433E-03, -4.54372E-03, -4.83207E-03, -5.09043E-03, -5.31994E-03, -5.52190E-03, -5.69767E-03, -5.84865E-03, -5.97631E-03, -6.08212E-03, -6.16755E-03, -6.23407E-03, -6.28311E-03, -6.31606E-03, -6.33427E-03, -6.33904E-03, -6.33160E-03, -6.31312E-03, -6.28470E-03, -6.24739E-03, -6.20215E-03, -6.14988E-03,
