  3.93548E-03,  4.01379E-03,  4.09451E-03,  4.17775E-03,  4.26361E-03,  4.35221E-03,  4.44364E-03,  4.53802E-03,  4.63542E-03,  4.73594E-03,  4.83964E-03,  4.94657E-03,  5.05676E-03,  5.17019E-03,  5.28683E-03,  5.40657E-03,  5.52926E-03,  5.65469E-03,  5.78256E-03,  5.91249E-03,  6.04401E-03,  6.17650E-03,  6.30927E-03,  6.44147E-03,  6.57212E-03,  6.70012E-03,  6.82419E-03,  6.94298E-03,  7.05497E-03,  7.15858E-03,  7.25217E-03,  7.33403E-03,  7.40251E-03,  7.45600E-03,  7.49302E-03,  7.51227E-03,  7.51268E-03,  7.49347E-03,  7.45419E-03,  7.39474E-03,  7.31540E-03,  7.21684E-03,  7.10006E-03,  6.96641E-03,  6.81750E-03,  6.65516E-03,  6.48137E-03,  6.29818E-03,  6.10767E-03,  5.91184E-03,  5.71261E-03,  5.51174E-03,  5.31078E-03,  5.11112E-03,  4.91389E-03,  4.72002E-03,  4.53025E-03,  4.34509E-03,  4.16490E-03,  3.98988E-03,  3.82009E-03,  3.65549E-03,  3.49596E-03,  3.34131E-03,  3.19130E-03,  3.04569E-03,  2.90419E-03,  2.76655E-03,  2.63249E-03,  2.50179E-03,  2.37422E-03,  2.24959E-03,  2.12774E-03,  2.00854E-03,  1.89188E-03,  1.77769E-03,  1.66591E-03,  1.55652E-03,  1.44950E-03,  1.34486E-03,  1.24262E-03,  1.14279E-03,  1.04542E-03,  9.50535E-04,  8.58176E-04,  7.68381E-04,  6.81183E-04,  5.96614E-04,  5.14699E-04,  4.35458E-04,
  4.03272E-03,  4.11501E-03,  4.19994E-03,  4.28767E-03,  4.37831E-03,  4.47201E-03,  4.56890E-03,  4.66912E-03,  4.77279E-03,  4.88003E-03,  4.99095E-03,  5.10565E-03,  5.22420E-03,  5.34662E-03,  5.47291E-03,  5.60303E-03,  5.73686E-03,  5.87422E-03,  6.01484E-03,  6.15836E-03,  6.30429E-03,  6.45203E-03,  6.60084E-03,  6.74980E-03,  6.89786E-03,  7.04377E-03,  7.18612E-03,  7.32333E-03,  7.45367E-03,  7.57527E-03,  7.68617E-03,  7.78434E-03,  7.86776E-03,  7.93444E-03,  7.98257E-03,  8.01049E-03,  8.01685E-03,  8.00063E-03,  7.96122E-03,  7.89845E-03,  7.81262E-03,  7.70451E-03,  7.57534E-03,  7.42673E-03,  7.26066E-03,  7.07937E-03,  6.88527E-03,  6.68086E-03,  6.46864E-03,  6.25102E-03,  6.03028E-03,  5.80848E-03,  5.58742E-03,  5.36868E-03,  5.15352E-03,  4.94296E-03,  4.73774E-03,  4.53839E-03,  4.34521E-03,  4.15834E-03,  3.97775E-03,  3.80330E-03,  3.63477E-03,  3.47187E-03,  3.31424E-03,  3.16155E-03,  3.01344E-03,  2.86954E-03,  2.72954E-03,  2.59312E-03,  2.46004E-03,  2.33005E-03,  2.20296E-03,  2.07862E-03,  1.95691E-03,  1.83774E-03,  1.72107E-03,  1.60686E-03,  1.49511E-03,  1.38583E-03,  1.27905E-03,  1.17479E-03,  1.07311E-03,  9.74055E-04,  8.77663E-04,  7.83984E-04,  6.93061E-04,  6.04929E-04,  5.19621E-04,  4.37160E-04,
  4.13199E-03,  4.21837E-03,  4.30766E-03,  4.40002E-03,  4.49562E-03,  4.59462E-03,  4.69719E-03,  4.80350E-03,  4.91372E-03,  5.02802E-03,  5.14655E-03,  5.26947E-03,  5.39687E-03,  5.52887E-03,  5.66552E-03,  5.80681E-03,  5.95269E-03,  6.10303E-03,  6.25761E-03,  6.41608E-03,  6.57800E-03,  6.74276E-03,  6.90957E-03,  7.07750E-03,  7.24538E-03,  7.41184E-03,  7.57531E-03,  7.73399E-03,  7.88585E-03,  8.02873E-03,  8.16027E-03,  8.27803E-03,  8.37955E-03,  8.46239E-03,  8.52425E-03,  8.56307E-03,  8.57710E-03,  8.56500E-03,  8.52596E-03,  8.45967E-03,  8.36648E-03,  8.24728E-03,  8.10356E-03,  7.93731E-03,  7.75097E-03,  7.54728E-03,  7.32922E-03,  7.09984E-03,  6.86219E-03,  6.61917E-03,  6.37350E-03,  6.12760E-03,  5.88358E-03,  5.64321E-03,  5.40790E-03,  5.17874E-03,  4.95648E-03,  4.74162E-03,  4.53438E-03,  4.33481E-03,  4.14275E-03,  3.95794E-03,  3.78001E-03,  3.60854E-03,  3.44306E-03,  3.28310E-03,  3.12819E-03,  2.97788E-03,  2.83177E-03,  2.68949E-03,  2.55070E-03,  2.41515E-03,  2.28260E-03,  2.15287E-03,  2.02585E-03,  1.90144E-03,  1.77958E-03,  1.66025E-03,  1.54346E-03,  1.42923E-03,  1.31760E-03,  1.20861E-03,  1.10232E-03,  9.98796E-04,  8.98092E-04,  8.00266E-04,  7.05367E-04,  6.13440E-04,  5.24523E-04,  4.38641E-04,
  4.23326E-03,  4.32386E-03,  4.41764E-03,  4.51479E-03,  4.61551E-03,  4.72000E-03,  4.82846E-03,  4.94111E-03,  5.05816E-03,  5.17985E-03,  5.30637E-03,  5.43794E-03,  5.57473E-03,  5.71692E-03,  5.86461E-03,  6.01790E-03,  6.17680E-03,  6.34124E-03,  6.51107E-03,  6.68600E-03,  6.86562E-03,  7.04934E-03,  7.23639E-03,  7.42577E-03,  7.61625E-03,  7.80634E-03,  7.99427E-03,  8.17799E-03,  8.35520E-03,  8.52332E-03,  8.67956E-03,  8.82098E-03,  8.94456E-03,  9.04728E-03,  9.12625E-03,  9.17884E-03,  9.20279E-03,  9.19636E-03,  9.15839E-03,  9.08847E-03,  8.98689E-03,  8.85475E-03,  8.69384E-03,  8.50663E-03,  8.29614E-03,  8.06578E-03,  7.81924E-03,  7.56029E-03,  7.29264E-03,  7.01984E-03,  6.74511E-03,  6.47134E-03,  6.20097E-03,  5.93599E-03,  5.67797E-03,  5.42805E-03,  5.18698E-03,  4.95516E-03,  4.73273E-03,  4.51956E-03,  4.31536E-03,  4.11969E-03,  3.93200E-03,  3.75170E-03,  3.57817E-03,  3.41078E-03,  3.24895E-03,  3.09210E-03,  2.93975E-03,  2.79143E-03,  2.64676E-03,  2.50543E-03,  2.36718E-03,  2.23181E-03,  2.09918E-03,  1.96921E-03,  1.84183E-03,  1.71705E-03,  1.59486E-03,  1.47533E-03,  1.35849E-03,  1.24442E-03,  1.13319E-03,  1.02488E-03,  9.19554E-04,  8.17286E-04,  7.18136E-04,  6.22157E-04,  5.29392E-04,  4.39873E-04,
  4.33653E-03,  4.43146E-03,  4.52986E-03,  4.63195E-03,  4.73794E-03,  4.84809E-03,  4.96265E-03,  5.08188E-03,  5.20604E-03,  5.33543E-03,  5.47031E-03,  5.61097E-03,  5.75767E-03,  5.91065E-03,  6.07012E-03,  6.23626E-03,  6.40918E-03,  6.58890E-03,  6.77536E-03,  6.96836E-03,  7.16756E-03,  7.37242E-03,  7.58218E-03,  7.79583E-03,  8.01210E-03,  8.22936E-03,  8.44567E-03,  8.65873E-03,  8.86585E-03,  9.06405E-03,  9.24999E-03,  9.42013E-03,  9.57074E-03,  9.69808E-03,  9.79849E-03,  9.86861E-03,  9.90550E-03,  9.90682E-03,  9.87102E-03,  9.79741E-03,  9.68630E-03,  9.53895E-03,  9.35758E-03,  9.14526E-03,  8.90577E-03,  8.64340E-03,  8.36274E-03,  8.06847E-03,  7.76519E-03,  7.45721E-03,  7.14843E-03,  6.84225E-03,  6.54149E-03,  6.24842E-03,  5.96474E-03,  5.69161E-03,  5.42974E-03,  5.17940E-03,  4.94057E-03,  4.71291E-03,  4.49592E-03,  4.28892E-03,  4.09115E-03,  3.90181E-03,  3.72008E-03,  3.54517E-03,  3.37631E-03,  3.21283E-03,  3.05411E-03,  2.89961E-03,  2.74887E-03,  2.60154E-03,  2.45733E-03,  2.31601E-03,  2.17745E-03,  2.04156E-03,  1.90829E-03,  1.77765E-03,  1.64968E-03,  1.52444E-03,  1.40200E-03,  1.28246E-03,  1.16591E-03,  1.05244E-03,  9.42145E-04,  8.35107E-04,  7.31399E-04,  6.31084E-04,  5.34211E-04,  4.40816E-04,
  4.44179E-03,  4.54117E-03,  4.64430E-03,  4.75145E-03,  4.86288E-03,  4.97886E-03,  5.09970E-03,  5.22573E-03,  5.35726E-03,  5.49465E-03,  5.63826E-03,  5.78843E-03,  5.94554E-03,  6.10992E-03,  6.28189E-03,  6.46175E-03,  6.64972E-03,  6.84596E-03,  7.05052E-03,  7.26333E-03,  7.48414E-03,  7.71252E-03,  7.94776E-03,  8.18889E-03,  8.43459E-03,  8.68315E-03,  8.93245E-03,  9.17991E-03,  9.42248E-03,  9.65665E-03,  9.87848E-03,  1.00837E-02,  1.02676E-02,  1.04257E-02,  1.05532E-02,  1.06458E-02,  1.06996E-02,  1.07116E-02,  1.06796E-02,  1.06024E-02,  1.04805E-02,  1.03152E-02,  1.01092E-02,  9.86658E-03,  9.59196E-03,  9.29080E-03,  8.96889E-03,  8.63211E-03,  8.28617E-03,  7.93636E-03,  7.58739E-03,  7.24329E-03,  6.90735E-03,  6.58208E-03,  6.26931E-03,  5.97019E-03,  5.68531E-03,  5.41476E-03,  5.15825E-03,  4.91520E-03,  4.68478E-03,  4.46605E-03,  4.25796E-03,  4.05944E-03,  3.86944E-03,  3.68695E-03,  3.51103E-03,  3.34085E-03,  3.17566E-03,  3.01483E-03,  2.85783E-03,  2.70425E-03,  2.55378E-03,  2.40618E-03,  2.26130E-03,  2.11908E-03,  1.97948E-03,  1.84254E-03,  1.70832E-03,  1.57691E-03,  1.44842E-03,  1.32296E-03,  1.20065E-03,  1.08162E-03,  9.65964E-04,  8.53791E-04,  7.45186E-04,  6.40221E-04,  5.38954E-04,  4.41424E-04,
  4.54904E-03,  4.65296E-03,  4.76094E-03,  4.87328E-03,  4.99027E-03,  5.11224E-03,  5.23955E-03,  5.37257E-03,  5.51171E-03,  5.65739E-03,  5.81005E-03,  5.97015E-03,  6.13815E-03,  6.31453E-03,  6.49972E-03,  6.69417E-03,  6.89825E-03,  7.11228E-03,  7.33648E-03,  7.57093E-03,  7.81557E-03,  8.07007E-03,  8.33388E-03,  8.60608E-03,  8.88538E-03,  9.17002E-03,  9.45773E-03,  9.74566E-03,  1.00303E-02,  1.03077E-02,  1.05731E-02,  1.08213E-02,  1.10467E-02,  1.12434E-02,  1.14054E-02,  1.15271E-02,  1.16034E-02,  1.16301E-02,  1.16042E-02,  1.15240E-02,  1.13897E-02,  1.12031E-02,  1.09674E-02,  1.06878E-02,  1.03702E-02,  1.00215E-02,  9.64930E-03,  9.26088E-03,  8.86342E-03,  8.46347E-03,  8.06674E-03,  7.67802E-03,  7.30110E-03,  6.93877E-03,  6.59293E-03,  6.26464E-03,  5.95429E-03,  5.66169E-03,  5.38619E-03,  5.12683E-03,  4.88242E-03,  4.65162E-03,  4.43305E-03,  4.22530E-03,  4.02704E-03,  3.83700E-03,  3.65403E-03,  3.47712E-03,  3.30537E-03,  3.13807E-03,  2.97459E-03,  2.81449E-03,  2.65742E-03,  2.50313E-03,  2.35150E-03,  2.20246E-03,  2.05603E-03,  1.91226E-03,  1.77126E-03,  1.63315E-03,  1.49808E-03,  1.36619E-03,  1.23764E-03,  1.11257E-03,  9.91116E-04,  8.73399E-04,  7.59518E-04,  6.49558E-04,  5.43583E-04,  4.41636E-04,
  4.65827E-03,  4.76683E-03,  4.87977E-03,  4.99740E-03,  5.12007E-03,  5.24817E-03,  5.38210E-03,  5.52230E-03,  5.66926E-03,  5.82349E-03,  5.98551E-03,  6.15591E-03,  6.33528E-03,  6.52421E-03,  6.72332E-03,  6.93322E-03,  7.15447E-03,  7.38759E-03,  7.63302E-03,  7.89107E-03,  8.16188E-03,  8.44536E-03,  8.74113E-03,  9.04845E-03,  9.36610E-03,  9.69235E-03,  1.00248E-02,  1.03605E-02,  1.06954E-02,  1.10249E-02,  1.13435E-02,  1.16449E-02,  1.19220E-02,  1.21677E-02,  1.23741E-02,  1.25339E-02,  1.26402E-02,  1.26874E-02,  1.26711E-02,  1.25889E-02,  1.24407E-02,  1.22285E-02,  1.19566E-02,  1.16313E-02,  1.12605E-02,  1.08532E-02,  1.04189E-02,  9.96708E-03,  9.50682E-03,  9.04624E-03,  8.59231E-03,  8.15072E-03,  7.72580E-03,  7.32061E-03,  6.93704E-03,  6.57596E-03,  6.23740E-03,  5.92076E-03,  5.62490E-03,  5.34836E-03,  5.08945E-03,  4.84635E-03,  4.61724E-03,  4.40032E-03,  4.19390E-03,  3.99641E-03,  3.80646E-03,  3.62282E-03,  3.44446E-03,  3.27052E-03,  3.10032E-03,  2.93337E-03,  2.76928E-03,  2.60784E-03,  2.44892E-03,  2.29251E-03,  2.13864E-03,  1.98743E-03,  1.83902E-03,  1.69359E-03,  1.55133E-03,  1.41243E-03,  1.27708E-03,  1.14545E-03,  1.01771E-03,  8.93987E-04,  7.74411E-04,  6.59074E-04,  5.48047E-04,  4.41375E-04,
  4.76949E-03,  4.88278E-03,  5.00076E-03,  5.12378E-03,  5.25225E-03,  5.38659E-03,  5.52728E-03,  5.67482E-03,  5.82979E-03,  5.99277E-03,  6.16444E-03,  6.34547E-03,  6.53662E-03,  6.73863E-03,  6.95233E-03,  7.17850E-03,  7.41796E-03,  7.67149E-03,  7.93978E-03,  8.22344E-03,  8.52293E-03,  8.83845E-03,  9.16992E-03,  9.51685E-03,  9.87825E-03,  1.02525E-02,  1.06373E-02,  1.10293E-02,  1.14243E-02,  1.18169E-02,  1.22008E-02,  1.25683E-02,  1.29108E-02,  1.32191E-02,  1.34831E-02,  1.36933E-02,  1.38402E-02,  1.39161E-02,  1.39147E-02,  1.38325E-02,  1.36688E-02,  1.34259E-02,  1.31093E-02,  1.27271E-02,  1.22897E-02,  1.18089E-02,  1.12971E-02,  1.07666E-02,  1.02290E-02,  9.69441E-03,  9.17140E-03,  8.66669E-03,  8.18522E-03,  7.73021E-03,  7.30342E-03,  6.90536E-03,  6.53554E-03,  6.19271E-03,  5.87509E-03,  5.58053E-03,  5.30671E-03,  5.05120E-03,  4.81163E-03,  4.58572E-03,  4.37135E-03,  4.16660E-03,  3.96979E-03,  3.77946E-03,  3.59440E-03,  3.41365E-03,  3.23644E-03,  3.06222E-03,  2.89064E-03,  2.72146E-03,  2.55463E-03,  2.39014E-03,  2.22813E-03,  2.06874E-03,  1.91220E-03,  1.75874E-03,  1.60859E-03,  1.46200E-03,  1.31921E-03,  1.18042E-03,  1.04583E-03,  9.15602E-04,  7.89867E-04,  6.68732E-04,  5.52276E-04,  4.40546E-04,
  4.88270E-03,  5.00080E-03,  5.12391E-03,  5.25242E-03,  5.38677E-03,  5.52745E-03,  5.67500E-03,  5.83002E-03,  5.99313E-03,  6.16507E-03,  6.34660E-03,  6.53856E-03,  6.74184E-03,  6.95742E-03,  7.18629E-03,  7.42952E-03,  7.68820E-03,  7.96340E-03,  8.25619E-03,  8.56754E-03,  8.89831E-03,  9.24913E-03,  9.62036E-03,  1.00119E-02,  1.04232E-02,  1.08528E-02,  1.12986E-02,  1.17573E-02,  1.22244E-02,  1.26939E-02,  1.31584E-02,  1.36088E-02,  1.40344E-02,  1.44235E-02,  1.47633E-02,  1.50408E-02,  1.52433E-02,  1.53598E-02,  1.53815E-02,  1.53028E-02,  1.51220E-02,  1.48420E-02,  1.44695E-02,  1.40155E-02,  1.34936E-02,  1.29195E-02,  1.23098E-02,  1.16804E-02,  1.10464E-02,  1.04206E-02,  9.81332E-03,  9.23265E-03,  8.68406E-03,  8.17082E-03,  7.69433E-03,  7.25447E-03,  6.84994E-03,  6.47860E-03,  6.13778E-03,  5.82443E-03,  5.53540E-03,  5.26751E-03,  5.01771E-03,  4.78312E-03,  4.56112E-03,  4.34939E-03,  4.14589E-03,  3.94891E-03,  3.75707E-03,  3.56926E-03,  3.38465E-03,  3.20268E-03,  3.02297E-03,  2.84537E-03,  2.66983E-03,  2.49646E-03,  2.32544E-03,  2.15702E-03,  1.99148E-03,  1.82913E-03,  1.67028E-03,  1.51524E-03,  1.36428E-03,  1.21765E-03,  1.07559E-03,  9.38279E-04,  8.05867E-04,  6.78473E-04,  5.56177E-04,  4.39028E-04,
